               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 314,            0.020638,            0.009989,           0.0011957,             0.96155,             0.96225,              0.9706,             0.69915,            0.027887,           0.0062198,           0.0011063,           0.0038026,           0.0038026,           0.0038026
                 315,            0.022076,           0.0090838,           0.0012869,             0.96378,             0.95075,             0.97032,             0.70964,            0.027252,           0.0061733,           0.0010977,           0.0037828,           0.0037828,           0.0037828
                 316,            0.020224,            0.011042,           0.0012169,             0.96328,              0.9501,             0.96985,             0.72577,            0.026587,           0.0062185,           0.0011104,            0.003763,            0.003763,            0.003763
                 317,            0.023079,           0.0096531,           0.0012926,             0.96279,             0.95394,             0.96964,             0.71584,            0.025093,           0.0062807,           0.0011716,           0.0037432,           0.0037432,           0.0037432
                 318,            0.020481,            0.010234,           0.0012564,             0.96341,             0.95722,             0.97079,             0.72357,            0.025007,           0.0063287,           0.0011766,           0.0037234,           0.0037234,           0.0037234
                 319,            0.021102,            0.011192,           0.0013713,             0.96305,              0.9565,             0.96767,             0.72672,            0.024253,           0.0064666,           0.0012004,           0.0037036,           0.0037036,           0.0037036
                 320,            0.021891,            0.011518,           0.0012184,             0.96343,             0.95606,             0.96709,             0.71523,            0.024118,           0.0065544,           0.0011839,           0.0036838,           0.0036838,           0.0036838
                 321,            0.021789,           0.0099603,            0.000909,             0.96842,             0.94373,             0.96391,              0.7158,            0.023693,           0.0064912,           0.0011276,            0.003664,            0.003664,            0.003664
                 322,            0.020515,              0.0102,          0.00092677,             0.96707,             0.94373,             0.96231,             0.72174,            0.024198,           0.0066541,           0.0011035,           0.0036442,           0.0036442,           0.0036442
                 323,            0.021416,           0.0085506,           0.0017242,             0.96339,             0.95541,             0.96476,              0.7278,            0.022564,           0.0068566,           0.0011056,           0.0036244,           0.0036244,           0.0036244
                 324,            0.018821,           0.0096371,           0.0013021,             0.96326,             0.95334,             0.96593,              0.7338,            0.023274,           0.0068916,           0.0011072,           0.0036046,           0.0036046,           0.0036046
                 325,            0.020434,           0.0094078,           0.0010189,              0.9668,             0.94259,             0.96524,             0.70435,            0.026171,           0.0070838,           0.0011117,           0.0035848,           0.0035848,           0.0035848
                 326,            0.020087,            0.009757,           0.0011067,             0.96621,             0.94123,             0.96547,             0.71237,             0.02833,           0.0070349,            0.001111,            0.003565,            0.003565,            0.003565
                 327,            0.020217,            0.010688,           0.0012839,             0.97316,             0.92521,             0.96965,              0.7138,            0.026021,           0.0068865,           0.0011014,           0.0035452,           0.0035452,           0.0035452
                 328,            0.020272,             0.00994,           0.0011454,             0.96691,             0.94104,             0.97045,             0.70638,             0.02638,           0.0068479,           0.0011215,           0.0035254,           0.0035254,           0.0035254
                 329,              0.0218,           0.0077932,            0.001163,             0.96402,             0.95649,             0.97259,             0.71678,            0.026779,           0.0066289,           0.0011253,           0.0035056,           0.0035056,           0.0035056
                 330,            0.020289,           0.0097988,           0.0011061,             0.96316,             0.95702,             0.97575,             0.71058,            0.026135,           0.0065532,           0.0011392,           0.0034858,           0.0034858,           0.0034858
                 331,            0.020127,           0.0098395,          0.00085149,             0.96449,             0.96909,             0.97815,             0.71228,            0.026473,           0.0065179,           0.0011275,            0.003466,            0.003466,            0.003466
                 332,            0.019782,            0.010026,           0.0009378,             0.96122,             0.98077,             0.97866,             0.72994,            0.026292,           0.0064663,           0.0011129,           0.0034462,           0.0034462,           0.0034462
                 333,            0.020032,           0.0093472,           0.0014531,             0.96289,             0.98077,             0.98095,             0.71816,             0.02573,           0.0064592,           0.0010963,           0.0034264,           0.0034264,           0.0034264
                 334,            0.021447,            0.010828,           0.0010812,             0.96498,             0.98077,             0.98349,             0.72555,             0.02517,           0.0063122,           0.0010566,           0.0034066,           0.0034066,           0.0034066
                 335,            0.019732,            0.009587,           0.0010265,             0.96702,             0.98077,              0.9858,             0.73228,            0.025528,           0.0061251,           0.0010248,           0.0033868,           0.0033868,           0.0033868
                 336,             0.01982,           0.0092187,          0.00088669,             0.96633,             0.98077,              0.9858,             0.72184,            0.026266,           0.0061807,           0.0010221,            0.003367,            0.003367,            0.003367
                 337,            0.020548,            0.010491,            0.000986,               0.969,             0.98077,              0.9858,             0.74169,            0.024915,           0.0061445,           0.0010119,           0.0033472,           0.0033472,           0.0033472
                 338,            0.020288,             0.01125,          0.00098391,             0.97994,             0.97995,             0.98582,             0.73738,             0.02452,           0.0062061,          0.00099844,           0.0033274,           0.0033274,           0.0033274
                 339,            0.020792,            0.010664,          0.00088604,             0.96517,             0.98077,             0.98257,             0.74654,            0.023539,            0.006226,           0.0010049,           0.0033076,           0.0033076,           0.0033076
                 340,            0.021868,            0.008848,           0.0010176,             0.96172,             0.98077,             0.98136,             0.72184,             0.02399,           0.0064096,           0.0010101,           0.0032878,           0.0032878,           0.0032878
                 341,            0.018582,            0.010616,           0.0011458,             0.96424,             0.98077,             0.98127,             0.72511,            0.024641,           0.0065375,           0.0010578,            0.003268,            0.003268,            0.003268
                 342,            0.019776,            0.010465,           0.0011312,             0.96588,             0.96688,             0.98192,             0.72768,            0.023822,           0.0066246,           0.0011006,           0.0032482,           0.0032482,           0.0032482
                 343,            0.020926,            0.010346,           0.0011928,             0.97227,             0.95562,             0.98089,             0.72365,            0.023995,           0.0067479,           0.0011359,           0.0032284,           0.0032284,           0.0032284
                 344,            0.019569,             0.01065,          0.00086711,             0.98104,             0.95037,             0.97978,             0.71276,            0.024762,           0.0068005,           0.0011483,           0.0032086,           0.0032086,           0.0032086
                 345,            0.019075,           0.0092069,           0.0010198,               0.981,             0.94837,              0.9793,              0.7234,            0.023815,           0.0067929,           0.0011197,           0.0031888,           0.0031888,           0.0031888
                 346,            0.019565,           0.0098926,           0.0010393,               0.962,             0.95575,             0.97816,             0.70687,            0.025364,           0.0068233,           0.0010853,            0.003169,            0.003169,            0.003169
                 347,            0.020785,           0.0091505,            0.001015,             0.96307,             0.92328,             0.96184,              0.6987,            0.026284,           0.0068488,           0.0010734,           0.0031492,           0.0031492,           0.0031492
                 348,            0.021073,            0.011054,          0.00077063,             0.96349,             0.91999,             0.96164,             0.70251,            0.026005,           0.0068389,            0.001087,           0.0031294,           0.0031294,           0.0031294
                 349,             0.02105,           0.0092991,           0.0010002,             0.96323,             0.91847,             0.96988,             0.71149,            0.025509,           0.0068341,           0.0010852,           0.0031096,           0.0031096,           0.0031096
                 350,            0.022076,            0.011381,           0.0012544,             0.96307,              0.9166,             0.96283,             0.72028,            0.025644,           0.0068663,           0.0010733,           0.0030898,           0.0030898,           0.0030898
                 351,            0.018718,            0.010867,          0.00098861,             0.96286,             0.91563,             0.96105,             0.71201,            0.025542,           0.0069661,           0.0010874,             0.00307,             0.00307,             0.00307
                 352,            0.020637,            0.010202,           0.0014808,             0.96297,             0.91701,             0.96957,             0.71457,            0.024867,           0.0069502,           0.0010693,           0.0030502,           0.0030502,           0.0030502
                 353,            0.019236,            0.010169,          0.00075395,               0.963,             0.91697,             0.97441,             0.70455,            0.025752,           0.0070301,           0.0010603,           0.0030304,           0.0030304,           0.0030304
                 354,            0.022563,             0.01003,           0.0012179,             0.98038,             0.93301,              0.9763,             0.71617,             0.02392,           0.0069524,           0.0011042,           0.0030106,           0.0030106,           0.0030106
                 355,            0.020957,             0.01055,           0.0019379,             0.97481,             0.93111,             0.97657,             0.70734,            0.024435,           0.0068928,           0.0011341,           0.0029908,           0.0029908,           0.0029908
                 356,            0.017017,           0.0090879,          0.00087599,             0.97493,             0.92952,             0.97649,             0.70754,            0.025933,           0.0069401,           0.0011435,            0.002971,            0.002971,            0.002971
                 357,            0.019288,           0.0093167,          0.00089564,              0.9653,             0.93651,             0.97495,             0.70292,             0.02625,            0.006897,           0.0011535,           0.0029512,           0.0029512,           0.0029512
                 358,            0.019018,           0.0094608,          0.00096369,             0.96282,             0.94831,             0.97509,             0.71381,            0.025523,           0.0068229,             0.00116,           0.0029314,           0.0029314,           0.0029314
                 359,            0.017145,           0.0093477,           0.0011298,             0.96106,             0.96225,             0.97584,             0.70956,            0.026635,           0.0067955,           0.0011497,           0.0029116,           0.0029116,           0.0029116
                 360,            0.017622,            0.010091,           0.0011749,             0.96265,             0.96225,             0.97775,             0.71723,            0.027562,            0.006804,           0.0011417,           0.0028918,           0.0028918,           0.0028918
                 361,            0.019541,           0.0094606,           0.0012531,             0.96339,             0.95111,             0.97951,             0.71238,            0.027037,            0.006745,            0.001106,            0.002872,            0.002872,            0.002872
                 362,            0.019973,            0.010702,           0.0012321,             0.96253,             0.94911,             0.97969,             0.71707,            0.026331,           0.0066804,           0.0010574,           0.0028522,           0.0028522,           0.0028522
                 363,            0.018696,           0.0091372,           0.0011504,             0.96344,             0.96225,             0.97989,             0.72243,            0.025851,           0.0065673,           0.0010291,           0.0028324,           0.0028324,           0.0028324
                 364,            0.019021,           0.0097505,           0.0010629,             0.96433,             0.96225,             0.97973,             0.72325,            0.024834,           0.0065804,            0.001008,           0.0028126,           0.0028126,           0.0028126
                 365,            0.019632,           0.0098984,             0.00125,             0.96356,              0.9586,              0.9805,             0.71642,            0.024456,           0.0065552,          0.00096341,           0.0027928,           0.0027928,           0.0027928
                 366,            0.017913,           0.0094344,          0.00098507,             0.96292,             0.95255,             0.98142,             0.72292,            0.024737,           0.0065592,          0.00093555,            0.002773,            0.002773,            0.002773
                 367,            0.018383,            0.010344,            0.001098,             0.96262,             0.93631,             0.98005,             0.72705,            0.024223,           0.0067322,          0.00089132,           0.0027532,           0.0027532,           0.0027532
                 368,            0.017647,           0.0089343,           0.0010091,             0.96338,             0.93586,             0.98026,             0.72026,            0.024373,           0.0068251,          0.00088109,           0.0027334,           0.0027334,           0.0027334
                 369,            0.018852,           0.0088194,           0.0010497,             0.97047,             0.92521,             0.97747,             0.72869,            0.024527,           0.0069176,          0.00089684,           0.0027136,           0.0027136,           0.0027136
                 370,            0.020478,            0.010135,          0.00070826,             0.96955,             0.92521,             0.97383,             0.72432,            0.024947,           0.0069036,          0.00091787,           0.0026938,           0.0026938,           0.0026938
                 371,            0.016396,           0.0094359,          0.00081874,             0.96903,             0.92521,             0.96909,             0.72172,            0.024781,           0.0069659,          0.00091797,            0.002674,            0.002674,            0.002674
                 372,            0.019512,            0.011054,          0.00092084,              0.9709,             0.92521,             0.96989,             0.72217,            0.024753,           0.0069818,          0.00092621,           0.0026542,           0.0026542,           0.0026542
                 373,            0.020702,            0.010048,          0.00097519,             0.97232,             0.92521,             0.96827,             0.71614,            0.027009,           0.0070666,          0.00094754,           0.0026344,           0.0026344,           0.0026344
                 374,            0.017859,           0.0097847,          0.00099954,             0.96361,             0.93557,              0.9704,             0.72474,            0.027074,           0.0070154,          0.00094773,           0.0026146,           0.0026146,           0.0026146
                 375,            0.018396,           0.0097408,          0.00082337,             0.96381,              0.9387,              0.9724,             0.72515,            0.023897,           0.0069284,           0.0008995,           0.0025948,           0.0025948,           0.0025948
                 376,            0.017267,           0.0097663,          0.00078709,             0.96344,             0.93843,             0.97237,             0.72964,            0.023862,           0.0068686,          0.00087709,            0.002575,            0.002575,            0.002575
                 377,            0.016949,           0.0086263,          0.00096753,              0.9631,             0.95488,             0.97429,             0.72406,             0.02393,           0.0068352,          0.00084794,           0.0025552,           0.0025552,           0.0025552
                 378,            0.019691,            0.010539,           0.0013299,             0.96445,              0.9595,             0.97377,             0.71511,             0.02516,           0.0068688,          0.00083751,           0.0025354,           0.0025354,           0.0025354
                 379,            0.019623,           0.0097587,          0.00089349,             0.96412,             0.96225,             0.97521,             0.71879,             0.02516,           0.0068375,          0.00082634,           0.0025156,           0.0025156,           0.0025156
                 380,            0.018158,            0.009248,          0.00083511,             0.96672,             0.96032,             0.97461,             0.72524,             0.02472,           0.0068165,          0.00082823,           0.0024958,           0.0024958,           0.0024958
                 381,            0.021337,            0.012096,           0.0022649,             0.96931,              0.9586,             0.97446,             0.72767,            0.024069,            0.006717,          0.00082699,            0.002476,            0.002476,            0.002476
                 382,            0.018434,           0.0094429,           0.0010936,             0.96325,             0.95286,             0.97403,             0.72132,            0.025232,           0.0066581,          0.00081282,           0.0024562,           0.0024562,           0.0024562
                 383,            0.017782,           0.0092947,          0.00092346,             0.95642,             0.96225,             0.97452,             0.72865,            0.025237,            0.006631,           0.0008371,           0.0024364,           0.0024364,           0.0024364
                 384,            0.018587,           0.0088255,          0.00092039,             0.95565,             0.95207,             0.97315,             0.72868,            0.026166,           0.0066947,          0.00084909,           0.0024166,           0.0024166,           0.0024166
                 385,            0.017554,           0.0092042,           0.0010597,             0.95626,             0.94907,             0.97324,             0.72182,            0.027068,           0.0066506,          0.00085873,           0.0023968,           0.0023968,           0.0023968
                 386,            0.016761,           0.0085432,          0.00094738,             0.96258,             0.94606,             0.97425,             0.72942,             0.02653,           0.0067004,          0.00086816,            0.002377,            0.002377,            0.002377
                 387,            0.018172,           0.0086178,           0.0010672,             0.96086,             0.94699,             0.97243,             0.72645,             0.02557,            0.006654,          0.00086584,           0.0023572,           0.0023572,           0.0023572
                 388,            0.017743,           0.0092546,           0.0010714,             0.96034,             0.94373,             0.97244,             0.73057,            0.025423,           0.0066615,          0.00086897,           0.0023374,           0.0023374,           0.0023374
                 389,            0.017318,           0.0099088,           0.0010403,             0.94898,             0.95956,             0.97191,             0.72472,            0.025061,           0.0066946,          0.00086682,           0.0023176,           0.0023176,           0.0023176
                 390,            0.017552,           0.0095939,          0.00092546,             0.96891,             0.96039,             0.97234,             0.72225,            0.025888,           0.0066848,          0.00087244,           0.0022978,           0.0022978,           0.0022978
                 391,            0.017936,           0.0089855,          0.00083764,             0.97194,             0.96225,             0.97152,             0.72207,            0.025466,           0.0066748,          0.00086202,            0.002278,            0.002278,            0.002278
                 392,            0.017995,           0.0095034,           0.0010814,             0.97485,             0.96225,             0.97116,             0.71362,            0.025272,           0.0066864,           0.0008533,           0.0022582,           0.0022582,           0.0022582
                 393,            0.015305,           0.0084211,          0.00059309,             0.97462,             0.96225,             0.97146,              0.7214,            0.024081,           0.0066757,          0.00084901,           0.0022384,           0.0022384,           0.0022384
                 394,            0.017397,           0.0099949,           0.0010528,             0.97451,             0.96225,             0.97072,             0.71857,            0.024215,             0.00665,          0.00082951,           0.0022186,           0.0022186,           0.0022186
                 395,            0.018916,           0.0093141,           0.0011539,             0.97615,             0.96225,             0.97131,             0.72613,            0.023435,           0.0065524,           0.0007899,           0.0021988,           0.0021988,           0.0021988
                 396,            0.016614,           0.0095323,           0.0009778,             0.97442,             0.96225,             0.97149,             0.71451,            0.023551,           0.0065755,          0.00077929,            0.002179,            0.002179,            0.002179
                 397,            0.017724,            0.010083,          0.00080657,             0.97313,             0.95467,             0.97111,             0.71107,            0.023374,           0.0066081,          0.00077212,           0.0021592,           0.0021592,           0.0021592
                 398,            0.018277,           0.0096915,          0.00080888,              0.9716,             0.95667,             0.97065,             0.71849,            0.023409,           0.0065842,          0.00076882,           0.0021394,           0.0021394,           0.0021394
                 399,            0.018935,           0.0098902,           0.0011234,             0.97008,              0.9576,             0.97088,              0.7139,            0.023542,           0.0065736,           0.0007767,           0.0021196,           0.0021196,           0.0021196
                 400,            0.018989,           0.0094339,           0.0012541,             0.96916,             0.95807,             0.96981,              0.7067,            0.023135,           0.0066059,          0.00077642,           0.0020998,           0.0020998,           0.0020998
                 401,            0.018815,            0.010323,          0.00093443,             0.96892,             0.95918,             0.96867,             0.71351,            0.023763,           0.0066647,          0.00078179,             0.00208,             0.00208,             0.00208
                 402,            0.018855,            0.010056,          0.00087058,             0.97003,             0.96225,             0.96769,             0.69778,            0.024841,           0.0066929,          0.00080262,           0.0020602,           0.0020602,           0.0020602
                 403,            0.017536,           0.0094858,           0.0006672,             0.96951,             0.96225,             0.96682,             0.70477,            0.025072,           0.0066958,          0.00083553,           0.0020404,           0.0020404,           0.0020404
                 404,            0.019472,           0.0083202,           0.0010926,             0.96911,             0.96225,             0.96664,             0.70009,            0.025009,           0.0067259,          0.00084374,           0.0020206,           0.0020206,           0.0020206
                 405,            0.017334,           0.0098189,          0.00093385,             0.96983,             0.96225,             0.96578,             0.70388,            0.024904,           0.0068115,          0.00085601,           0.0020008,           0.0020008,           0.0020008
                 406,            0.018807,           0.0098071,          0.00091085,             0.96648,             0.96225,             0.96516,             0.69756,            0.025158,           0.0067981,          0.00088571,            0.001981,            0.001981,            0.001981
                 407,            0.017782,           0.0092535,           0.0010664,             0.96424,              0.9601,              0.9654,             0.70989,            0.024529,           0.0067898,          0.00090923,           0.0019612,           0.0019612,           0.0019612
                 408,            0.016317,           0.0094749,           0.0010948,             0.96281,             0.95511,             0.96558,             0.70927,            0.024191,           0.0067843,          0.00091948,           0.0019414,           0.0019414,           0.0019414
                 409,            0.014823,            0.008922,           0.0010091,             0.96174,             0.95416,              0.9659,             0.71521,            0.024412,           0.0068147,          0.00094102,           0.0019216,           0.0019216,           0.0019216
                 410,            0.017854,            0.011109,          0.00084273,             0.97205,             0.94109,             0.96565,              0.7135,            0.025074,           0.0068244,           0.0009443,           0.0019018,           0.0019018,           0.0019018
                 411,            0.017263,           0.0096498,          0.00065437,              0.9691,             0.94373,               0.966,             0.70888,            0.026417,           0.0069698,          0.00096012,            0.001882,            0.001882,            0.001882
                 412,            0.016023,            0.008649,          0.00056138,             0.97354,             0.94373,             0.96558,             0.70982,             0.02623,           0.0069319,          0.00095532,           0.0018622,           0.0018622,           0.0018622
                 413,            0.017277,           0.0086509,          0.00059087,             0.97995,             0.92408,             0.96538,             0.71197,            0.027081,           0.0068594,          0.00097224,           0.0018424,           0.0018424,           0.0018424
                 414,             0.01746,            0.011284,          0.00096017,             0.95104,             0.95058,             0.96578,             0.71348,            0.026159,           0.0067639,          0.00092504,           0.0018226,           0.0018226,           0.0018226
                 415,            0.016958,           0.0090774,          0.00091313,             0.96982,             0.96225,             0.96781,              0.7162,            0.026174,           0.0067777,          0.00090036,           0.0018028,           0.0018028,           0.0018028
                 416,            0.015264,           0.0083594,           0.0005307,             0.96732,             0.96225,             0.96812,             0.71885,            0.026751,            0.006793,          0.00089324,            0.001783,            0.001783,            0.001783
                 417,            0.015866,           0.0083861,           0.0010468,             0.95701,             0.96225,              0.9683,             0.70927,            0.027059,            0.006782,            0.000888,           0.0017632,           0.0017632,           0.0017632
                 418,            0.016979,           0.0081178,           0.0010814,             0.94348,             0.96225,             0.96683,             0.71545,            0.025857,           0.0067664,          0.00088477,           0.0017434,           0.0017434,           0.0017434
                 419,            0.017284,           0.0091362,            0.001026,             0.94427,             0.96225,             0.96658,             0.71549,            0.025437,           0.0068224,          0.00086943,           0.0017236,           0.0017236,           0.0017236
                 420,            0.015295,           0.0086248,          0.00077587,             0.94693,             0.96225,             0.96637,             0.71251,            0.025293,            0.006835,          0.00085651,           0.0017038,           0.0017038,           0.0017038
                 421,            0.015867,            0.008702,          0.00072695,             0.95597,             0.94373,             0.96642,             0.70867,            0.024923,           0.0068832,          0.00082967,            0.001684,            0.001684,            0.001684
                 422,            0.016852,            0.008455,            0.001131,             0.97685,             0.94296,              0.9659,              0.7063,            0.025951,           0.0069269,          0.00083255,           0.0016642,           0.0016642,           0.0016642
                 423,            0.016068,           0.0086816,          0.00081637,             0.96217,             0.94648,             0.96651,              0.7031,            0.026762,           0.0068552,          0.00084132,           0.0016444,           0.0016444,           0.0016444
                 424,            0.016124,            0.008832,          0.00079296,             0.97025,             0.94017,             0.96626,             0.70488,            0.026906,           0.0068248,          0.00085072,           0.0016246,           0.0016246,           0.0016246
                 425,            0.015796,           0.0090379,          0.00067798,             0.97458,              0.9404,             0.96694,             0.71166,            0.027289,           0.0068093,          0.00085111,           0.0016048,           0.0016048,           0.0016048
                 426,            0.016621,           0.0085212,           0.0010067,             0.97009,              0.9576,             0.96695,             0.70719,            0.026679,           0.0068764,          0.00085756,            0.001585,            0.001585,            0.001585
                 427,            0.017004,           0.0086927,          0.00081388,             0.97097,             0.95703,             0.96705,             0.70548,            0.025419,             0.00689,          0.00086575,           0.0015652,           0.0015652,           0.0015652
                 428,            0.014869,           0.0089348,          0.00076049,             0.96976,             0.95773,             0.96666,              0.7087,            0.025032,           0.0069361,          0.00085969,           0.0015454,           0.0015454,           0.0015454
                 429,            0.015708,           0.0091468,          0.00088817,             0.96941,             0.95864,             0.96702,             0.70918,            0.024839,           0.0070092,           0.0008655,           0.0015256,           0.0015256,           0.0015256
                 430,            0.017085,           0.0084981,          0.00098887,             0.96917,             0.95855,             0.96789,             0.71177,            0.026074,            0.007054,          0.00089097,           0.0015058,           0.0015058,           0.0015058
                 431,            0.018409,           0.0089392,           0.0012999,             0.96998,             0.95733,             0.96865,             0.71003,            0.026823,           0.0070333,          0.00091375,            0.001486,            0.001486,            0.001486
                 432,            0.017209,           0.0096016,          0.00083686,             0.97342,             0.94373,             0.96709,             0.70987,            0.026976,           0.0070349,          0.00092245,           0.0014662,           0.0014662,           0.0014662
                 433,            0.015709,           0.0082139,          0.00090606,             0.97598,             0.94015,              0.9663,             0.71208,             0.02759,           0.0070322,          0.00093976,           0.0014464,           0.0014464,           0.0014464
                 434,            0.016326,           0.0085333,          0.00086349,             0.97447,             0.93824,             0.96667,             0.71284,            0.028709,           0.0070511,           0.0009434,           0.0014266,           0.0014266,           0.0014266
                 435,            0.016741,           0.0086899,          0.00075678,             0.97503,             0.94373,             0.96672,             0.70716,            0.028308,           0.0070453,          0.00091295,           0.0014068,           0.0014068,           0.0014068
                 436,            0.015127,           0.0084389,           0.0010056,             0.96795,             0.95829,             0.96757,             0.71154,             0.02828,           0.0070676,          0.00090773,            0.001387,            0.001387,            0.001387
                 437,            0.016301,           0.0094237,          0.00075901,             0.97165,             0.95834,             0.96887,             0.70874,            0.028321,           0.0070487,          0.00090206,           0.0013672,           0.0013672,           0.0013672
                 438,            0.017647,           0.0082611,           0.0010027,             0.97431,             0.95715,             0.96927,             0.71608,            0.027319,           0.0069831,          0.00090579,           0.0013474,           0.0013474,           0.0013474
                 439,            0.015592,           0.0094065,           0.0012498,             0.97499,             0.95964,             0.97034,             0.71796,            0.025811,           0.0069285,          0.00090046,           0.0013276,           0.0013276,           0.0013276
